date	time	comment	PM1	PM2.5	PM4	PM10	PMtot	Cn	rH	T	p	status flow	status coinc.	status pumps	status w.-statation	status IADS	status calib.	status LED	status op.-modus	modus	alt. PM#1	alt. PM#2	alt. PM#3	alt. PM#4	alt. PM#5	alt. PM#6	alt. PM#7	alt. PM#8	alt. PM#9	alt. PM#10	alt. PM#11	alt. PM#12	alt. PM#13	flowrate	velocity	coincidence	pump output	IADS T	channel deviation	LED T	aux. T	aux. h	aux. p	0.103730	0.111469	0.119786	0.128723	0.138327	0.148647	0.159737	0.171655	0.184462	0.198224	0.213013	0.228905	0.245984	0.264336	0.284057	0.305250	0.328024	0.352497	0.378797	0.407058	0.437427	0.470063	0.505133	0.542820	0.583319	0.626839	0.673606	0.723862	0.777868	0.835903	0.898268	0.965286	1.037304	1.114695	1.197860	1.287230	1.383267	1.486470	1.597372	1.716548	1.844616	1.982239	2.130130	2.289054	2.459835	2.643358	2.840573	3.052502	3.280243	3.524975	3.787966	4.070578	4.374274	4.700629	5.051333	5.428202	5.833189	6.268390	6.736061	7.238624	7.778682	8.359033	8.982682	9.652861	10.373039	11.146949	11.978599	12.872296	13.832670	14.864696	15.973718	17.165483	18.446161	19.822390	21.301296	22.890539	24.598352	26.433582	0.000000	0.000000	wind speed	wind direction	wind signal quality	prec. int.	prec. type	T_dew_point	
7/8/2026	8:19:00 AM		9.962398	12.445513	15.266451	22.706026	35.504349	382.965942	39.908616	32.311756	986.895630	0	0	0	0	0	0	0	0	1	9.962	12.446	15.266	22.706	35.504	3.951	5.456	9.011	21.781	108.402	23.557	9.256	73.897	4.80	10.09	0.44	42.42	35.30	-0.77	34.66	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1396	12.3799	49.4683	64.3198	53.9811	46.7309	43.7938	40.6267	40.0937	17.1619	5.5193	2.6504	1.3697	0.6605	0.5710	0.5164	0.2647	0.2079	0.2190	0.0940	0.1616	0.1631	0.1414	0.1078	0.1491	0.0252	0.0255	0.0255	0.1027	0.0380	0.0622	0.0450	0.0576	0.0570	0.0192	0.0000	0.0000	0.0761	0.0253	0.0000	0.0253	0.0000	0.0727	0.0283	0.0252	0.0239	0.0434	0.0082	0.0220	0.0030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.7871	314.0556	100.0000	0.0000	0.0000	16.3123	
7/8/2026	8:20:00 AM		9.962792	12.488691	15.385731	23.051215	36.575436	381.125610	39.908616	32.311756	986.895630	0	0	0	0	0	0	0	0	1	9.963	12.489	15.386	23.051	36.575	3.951	5.458	9.130	22.224	115.121	24.113	9.378	78.148	4.80	10.09	0.56	42.40	35.30	-0.77	34.66	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2025	13.2510	50.7782	65.0782	55.2870	45.8775	42.1062	42.6928	40.2622	17.3772	5.2841	2.4675	1.5814	0.7144	0.7885	0.3398	0.4474	0.3866	0.2508	0.0769	0.1021	0.0865	0.1406	0.1066	0.1002	0.1030	0.0927	0.1032	0.0582	0.0889	0.0499	0.1523	0.1225	0.0689	0.0512	0.0625	0.0134	0.0489	0.0272	0.0213	0.0547	0.0938	0.0579	0.0000	0.0252	0.0252	0.0211	0.0441	0.0322	0.0531	0.0600	0.0400	0.0102	0.0396	0.0000	0.0000	0.0247	0.0000	0.0246	0.0000	0.0245	0.0000	0.0000	0.0000	0.0000	0.0037	0.0110	0.0118	0.0127	0.0136	0.0147	0.0043	0.0000	0.0000	3.7871	314.0556	100.0000	0.0000	0.0000	16.3123	
7/8/2026	8:21:00 AM		9.966284	12.586653	15.527270	24.016316	39.711523	380.821564	39.486417	32.339457	986.868103	0	0	0	0	0	0	0	0	1	9.966	12.587	15.527	24.016	39.712	3.950	5.486	9.237	23.635	135.325	25.884	9.550	90.936	4.81	10.08	0.57	42.44	35.40	-0.77	34.66	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1265	12.6235	48.2644	62.9871	52.8477	45.5171	44.6714	42.0390	38.8104	16.6368	5.4023	2.3097	1.4085	0.6299	0.4573	0.5043	0.2122	0.1464	0.1591	0.1097	0.1077	0.0865	0.1414	0.1589	0.0978	0.0255	0.0510	0.0000	0.0772	0.0247	0.0632	0.0947	0.0493	0.0662	0.0193	0.1007	0.0134	0.0743	0.0620	0.0159	0.0253	0.0000	0.0000	0.0252	0.0000	0.0000	0.0503	0.0251	0.0251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.5659	300.7900	100.0000	0.0000	0.0000	16.0537	
7/8/2026	8:22:00 AM		9.956665	12.593310	15.523908	24.082369	40.552291	380.363251	39.486417	32.339457	986.868103	0	0	0	0	0	0	0	0	1	9.957	12.593	15.524	24.082	40.552	3.945	5.513	9.231	23.779	144.366	26.241	9.562	96.505	4.80	10.08	0.53	42.41	35.40	-0.77	34.66	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4071	12.8084	47.4377	60.1631	53.3695	46.3086	43.9961	42.1251	39.1161	16.9199	5.3764	2.2890	1.0923	0.8336	0.4308	0.4349	0.5624	0.1844	0.1340	0.2087	0.1360	0.0765	0.0502	0.1283	0.0768	0.0701	0.0658	0.0166	0.1019	0.0830	0.0820	0.0640	0.0873	0.0842	0.0826	0.0254	0.0163	0.0091	0.0253	0.0213	0.0294	0.0000	0.0000	0.0252	0.0000	0.0000	0.0000	0.0251	0.0251	0.0000	0.0000	0.0000	0.0000	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.5659	300.7900	100.0000	0.0000	0.0000	16.0537	
7/8/2026	8:23:00 AM		9.940945	12.517359	15.414073	23.505875	39.055490	379.288940	39.070323	32.331692	986.854370	0	0	0	0	0	0	0	0	1	9.941	12.517	15.414	23.506	39.055	3.935	5.485	9.127	23.076	137.160	25.442	9.455	91.877	4.80	10.07	0.48	42.41	35.40	-0.77	34.69	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2785	12.8569	50.1136	62.2984	49.3629	44.0510	42.8068	42.2649	38.2355	16.4561	5.9414	2.3679	1.1364	0.5713	0.4885	0.3952	0.4100	0.3126	0.1147	0.0867	0.0865	0.0539	0.1167	0.1028	0.0513	0.0506	0.0510	0.0699	0.0837	0.0247	0.0632	0.0319	0.0321	0.0254	0.0383	0.0125	0.0000	0.0000	0.0000	0.0000	0.0000	0.0253	0.0505	0.0024	0.0228	0.0252	0.0000	0.0452	0.0051	0.0501	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.8956	296.4561	100.0000	0.0000	0.0000	15.8103	
7/8/2026	8:24:00 AM		9.908241	12.419906	15.268044	23.162233	38.511727	379.278870	39.070323	32.331692	986.854370	0	0	0	0	0	0	0	0	1	9.908	12.420	15.268	23.162	38.512	3.921	5.420	8.990	22.683	136.388	25.058	9.337	91.271	4.80	10.06	0.65	42.40	35.40	-0.77	34.66	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1134	12.8427	48.9272	62.3094	52.0312	44.6105	43.2866	42.9698	40.4581	18.1189	5.9130	2.2914	0.8560	0.6389	0.6929	0.5350	0.3989	0.2313	0.1126	0.0612	0.1049	0.0688	0.0588	0.0297	0.1233	0.0000	0.0255	0.0190	0.0328	0.0701	0.0687	0.0640	0.0000	0.0380	0.0894	0.0250	0.0254	0.0471	0.0385	0.0159	0.0253	0.0179	0.0073	0.0252	0.0013	0.0491	0.0673	0.0082	0.0220	0.0030	0.0000	0.0217	0.0032	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.8956	296.4561	100.0000	0.0000	0.0000	15.8103	
7/8/2026	8:25:00 AM		9.900950	12.395229	15.222988	23.275114	39.317597	385.264832	38.693720	32.289301	986.840637	0	0	0	0	0	0	0	0	1	9.901	12.395	15.223	23.275	39.318	3.915	5.383	8.943	22.447	138.215	25.029	9.290	92.438	4.79	10.07	0.65	42.41	35.30	-0.76	34.66	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2536	13.1980	47.3722	64.2861	53.1129	45.0459	43.3252	42.4336	39.9727	16.9986	5.9412	3.1428	1.2893	0.7785	0.4753	0.6663	0.3569	0.2631	0.2021	0.0965	0.1290	0.1928	0.0904	0.0568	0.0978	0.0839	0.0181	0.0445	0.1100	0.0881	0.1385	0.0891	0.0134	0.0190	0.1212	0.0376	0.0000	0.0000	0.0253	0.0213	0.0041	0.0253	0.0490	0.0040	0.0228	0.0000	0.0000	0.0000	0.0000	0.0016	0.0234	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0241	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.4588	282.9873	100.0000	0.0000	0.0000	15.6575	
7/8/2026	8:26:00 AM		9.896496	12.392710	15.210808	23.446108	40.049196	382.816925	38.693720	32.289301	986.840637	0	0	0	0	0	0	0	0	1	9.896	12.393	15.211	23.446	40.049	3.912	5.383	8.938	22.365	138.941	25.057	9.277	92.922	4.81	10.07	0.81	42.39	35.30	-0.76	34.66	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1707	13.7520	48.5532	62.0207	54.0205	47.3906	43.4577	44.5890	37.8429	18.9265	5.3626	2.3364	0.9985	0.7548	0.4544	0.3722	0.6316	0.3011	0.1700	0.1280	0.0837	0.0695	0.1769	0.1078	0.1491	0.0506	0.0343	0.0611	0.0328	0.0380	0.0376	0.0000	0.0291	0.0726	0.0129	0.0499	0.0297	0.0091	0.0000	0.0213	0.0124	0.0169	0.0253	0.0000	0.0000	0.0252	0.0000	0.0000	0.0220	0.0281	0.0100	0.0150	0.0000	0.0000	0.0000	0.0000	0.0225	0.0022	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.4588	282.9873	100.0000	0.0000	0.0000	15.6575	
7/8/2026	8:27:00 AM		9.883139	12.357656	15.162270	23.367994	39.751671	372.843506	38.389233	32.204937	986.826904	0	0	0	0	0	0	0	0	1	9.883	12.358	15.162	23.368	39.752	3.905	5.359	8.897	22.300	136.672	24.885	9.233	91.428	4.82	10.08	0.58	42.38	35.30	-0.76	34.66	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3884	13.2362	48.8081	64.2329	53.0015	45.4445	41.9926	43.0277	40.8388	18.0291	5.3801	2.7391	1.2176	0.7627	0.3295	0.2266	0.3232	0.2636	0.1504	0.1283	0.0766	0.1553	0.0233	0.0531	0.1257	0.0956	0.0580	0.1009	0.0517	0.0635	0.0630	0.0254	0.0800	0.0407	0.0572	0.0254	0.0163	0.0091	0.0348	0.0159	0.0253	0.0000	0.0000	0.0000	0.0000	0.0000	0.0252	0.0000	0.0220	0.0281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0448	0.0045	0.0000	0.0000	0.0000	0.0130	0.0113	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.3407	289.3427	100.0000	0.0000	0.0000	15.5820	
7/8/2026	8:28:00 AM		9.863199	12.312258	15.053135	23.391033	38.660667	378.213623	38.389233	32.204937	986.826904	0	0	0	0	0	0	0	0	1	9.863	12.312	15.053	23.391	38.661	3.896	5.321	8.793	22.335	121.784	24.596	9.137	82.349	4.80	10.06	0.78	42.36	35.20	-0.76	34.66	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2350	12.5425	49.3084	62.3626	53.1688	44.7205	42.1209	43.0808	39.4534	17.4749	5.3128	2.6440	1.1173	0.9192	0.5767	0.5094	0.3859	0.1678	0.0867	0.1664	0.1602	0.1382	0.1337	0.0547	0.1254	0.0450	0.1334	0.0190	0.0582	0.0501	0.0624	0.0836	0.0576	0.0444	0.0318	0.0000	0.0000	0.0000	0.0095	0.0412	0.0337	0.0169	0.0000	0.0000	0.0265	0.0239	0.0000	0.0000	0.0000	0.0000	0.0000	0.0467	0.0032	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.3407	289.3427	100.0000	0.0000	0.0000	15.5820	
7/8/2026	8:29:00 AM		9.851477	12.263849	14.916692	23.253710	36.749216	376.216187	38.206082	32.086786	986.813171	0	0	0	0	0	0	0	0	1	9.851	12.264	14.917	23.254	36.749	3.889	5.279	8.653	22.361	101.286	24.122	9.020	69.822	4.79	10.08	0.33	42.41	35.20	-0.75	34.66	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2419	12.7860	48.4040	62.1679	51.7941	45.4751	42.3035	42.7771	40.2028	17.6901	5.9101	2.9679	1.4528	0.8720	0.6496	0.4675	0.3771	0.4377	0.3211	0.1251	0.1007	0.0985	0.2085	0.1095	0.0726	0.0701	0.1090	0.1768	0.0769	0.1018	0.0501	0.0450	0.0141	0.0689	0.0254	0.0762	0.0000	0.0000	0.0760	0.0000	0.0506	0.0253	0.0237	0.0040	0.0228	0.0000	0.0000	0.0251	0.0220	0.0782	0.0100	0.0150	0.0102	0.0147	0.0359	0.0138	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.5357	309.3536	100.0000	0.0000	0.0000	15.6290	
7/8/2026	8:30:00 AM		9.837604	12.205473	14.811433	22.901283	35.341968	372.540283	38.206082	32.086786	986.813171	0	0	0	0	0	0	0	0	1	9.838	12.205	14.811	22.901	35.342	3.884	5.244	8.550	22.076	91.198	23.522	8.921	63.498	4.80	10.06	0.58	42.38	35.10	-0.75	34.66	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1707	12.9079	48.4755	61.0753	51.8977	45.9110	43.8884	42.6632	39.6978	16.0193	5.5830	2.6341	1.0733	0.6094	0.5841	0.5620	0.4103	0.2313	0.2980	0.0738	0.1885	0.1050	0.0402	0.0836	0.1212	0.0195	0.1423	0.0421	0.0024	0.1249	0.0254	0.0509	0.0037	0.0217	0.0891	0.0125	0.0000	0.0235	0.0018	0.0253	0.0000	0.0685	0.0563	0.0268	0.0000	0.0000	0.0211	0.0041	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.5357	309.3536	100.0000	0.0000	0.0000	15.6290	
7/8/2026	8:31:00 AM		9.817984	12.143979	14.750177	22.402564	33.867531	373.765594	38.116415	31.953735	986.799438	0	0	0	0	0	0	0	0	1	9.818	12.144	14.750	22.403	33.868	3.876	5.218	8.496	21.501	83.029	22.624	8.843	58.218	4.78	10.05	0.69	42.40	35.00	-0.75	34.66	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1396	13.0274	48.0460	63.2377	51.8193	44.3172	43.6831	43.3895	39.2308	15.5280	5.5492	2.8531	1.0274	0.7360	0.5244	0.4477	0.2937	0.2616	0.2487	0.1535	0.1602	0.0695	0.0255	0.2571	0.0999	0.0450	0.1001	0.0588	0.0255	0.0576	0.0820	0.0760	0.0643	0.0190	0.0318	0.0000	0.0000	0.0254	0.0348	0.0159	0.0337	0.0422	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0220	0.0030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.1030	306.9642	100.0000	0.0000	0.0000	15.6088	
7/8/2026	8:32:00 AM		9.801198	12.103930	14.716664	22.078431	33.309655	382.052551	38.116415	31.953735	986.799438	0	0	0	0	0	0	0	0	1	9.801	12.104	14.717	22.078	33.310	3.869	5.195	8.478	21.111	82.278	22.118	8.804	57.576	4.81	10.07	0.60	42.38	35.00	-0.75	34.63	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1645	12.3768	47.7944	61.1913	52.8983	45.5159	42.8932	42.2530	40.2811	16.0374	5.0947	2.3275	1.1835	0.8767	0.6418	0.3058	0.3081	0.1740	0.2403	0.0612	0.1559	0.1043	0.0480	0.1091	0.1215	0.0641	0.0718	0.0801	0.0138	0.1010	0.0632	0.0386	0.0000	0.0190	0.0572	0.0000	0.0254	0.0235	0.0461	0.0317	0.0084	0.0349	0.0073	0.0000	0.0252	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0252	0.0037	0.0039	0.0042	0.0045	0.0049	0.0014	0.0000	0.0000	6.1030	306.9642	100.0000	0.0000	0.0000	15.6088	
7/8/2026	8:33:00 AM		9.781888	12.042562	14.638848	21.709828	33.124164	379.746796	38.034760	31.842300	986.771973	0	0	0	0	0	0	0	0	1	9.782	12.043	14.639	21.710	33.124	3.861	5.162	8.424	20.578	85.954	21.706	8.734	59.687	4.81	10.07	0.64	42.40	34.90	-0.74	34.66	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2350	12.3609	47.8366	60.9579	51.2149	45.2436	43.4624	41.7353	38.2697	16.7505	6.0606	2.6310	1.3571	0.6054	0.5017	0.4886	0.4321	0.2845	0.1486	0.0486	0.1191	0.1134	0.0757	0.0773	0.0258	0.0252	0.0608	0.1490	0.0458	0.1010	0.0123	0.0506	0.0425	0.0217	0.0129	0.0125	0.0000	0.0000	0.0855	0.0624	0.0041	0.0000	0.0000	0.0277	0.0228	0.0000	0.0252	0.0000	0.0220	0.0030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.3462	310.2270	100.0000	0.0000	0.0000	15.5585	
7/8/2026	8:34:00 AM		9.758475	11.960241	14.468281	21.460778	32.962654	376.675385	38.034760	31.842300	986.771973	0	0	0	0	0	0	0	0	1	9.758	11.960	14.468	21.461	32.963	3.852	5.115	8.277	20.253	86.921	21.479	8.591	60.238	4.81	10.04	0.61	42.40	34.80	-0.74	34.66	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2668	11.1078	47.2509	61.6173	50.5728	43.5991	41.4448	40.8492	39.3883	16.7632	6.1403	2.2784	1.1724	0.8332	0.4157	0.4332	0.4179	0.3590	0.3361	0.0867	0.1049	0.1376	0.0912	0.1091	0.1467	0.0389	0.1140	0.0445	0.2110	0.0956	0.1196	0.0319	0.0067	0.0254	0.0000	0.0000	0.0000	0.0489	0.0525	0.0253	0.0084	0.0169	0.0505	0.0000	0.0000	0.0000	0.0503	0.0000	0.0000	0.0016	0.0234	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0245	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.3462	310.2270	100.0000	0.0000	0.0000	15.5585	
7/8/2026	8:35:00 AM		9.747591	11.928923	14.380110	21.444379	33.042861	383.278839	37.982105	31.753110	986.785706	0	0	0	0	0	0	0	0	1	9.737	11.866	14.260	20.973	31.809	3.845	5.088	8.096	19.532	80.412	20.714	8.395	56.077	4.79	10.07	0.65	42.42	34.70	-0.74	34.63	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1507	13.1554	48.3452	63.0773	52.2734	45.0071	43.1493	42.2922	36.4110	16.1840	5.8874	2.9902	1.4937	0.4805	0.7337	0.4530	0.3606	0.2866	0.1466	0.0769	0.0581	0.1382	0.1353	0.0531	0.0492	0.0896	0.1483	0.0356	0.0336	0.1390	0.0630	0.0763	0.0509	0.0254	0.0254	0.0508	0.0000	0.0996	0.0018	0.0000	0.0253	0.0000	0.0000	0.0252	0.0504	0.0252	0.0252	0.0251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.1607	316.7032	100.0000	0.0000	0.0000	15.5064	
7/8/2026	8:36:00 AM		9.729554	11.799974	14.143881	20.396010	30.348299	385.269104	37.982105	31.753110	986.785706	0	0	0	0	0	0	0	0	1	9.730	11.800	14.144	20.396	30.348	3.843	5.076	8.001	18.669	72.963	19.745	8.268	51.252	4.80	10.05	0.44	42.42	34.70	-0.74	34.60	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3117	12.4233	48.4836	63.5079	51.5835	45.2868	44.0982	40.6085	39.8140	17.5542	5.5623	2.4315	1.1431	0.8375	0.3826	0.4299	0.4398	0.2058	0.1126	0.1122	0.1815	0.0433	0.0843	0.0276	0.1002	0.1016	0.1019	0.0255	0.0263	0.0501	0.0755	0.1146	0.0171	0.0472	0.0762	0.0000	0.0254	0.0507	0.0095	0.0624	0.0294	0.0000	0.0000	0.0252	0.0252	0.0252	0.0000	0.0000	0.0251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0012	0.0037	0.0039	0.0042	0.0045	0.0049	0.0014	0.0000	0.0000	6.1607	316.7032	100.0000	0.0000	0.0000	15.5064	
7/8/2026	8:37:00 AM		9.715339	11.658751	13.906340	19.202273	27.371355	377.909241	37.921055	31.686794	986.785706	0	0	0	0	0	0	0	0	1	9.715	11.659	13.906	19.202	27.371	3.838	5.037	7.807	16.862	57.968	17.733	8.003	41.520	4.80	10.06	0.61	42.41	34.70	-0.73	34.60	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1583	13.4964	50.0769	60.7354	48.9069	44.7823	42.1856	41.2187	40.6718	15.6606	5.1281	2.6633	1.4457	0.6032	0.4865	0.3675	0.4957	0.2954	0.0741	0.2244	0.1403	0.0794	0.0665	0.1275	0.0258	0.0506	0.0088	0.1245	0.0712	0.0501	0.0378	0.0506	0.0426	0.0217	0.0508	0.0762	0.0417	0.0344	0.0000	0.0253	0.0253	0.0000	0.0253	0.0000	0.0000	0.0000	0.0503	0.0000	0.0000	0.0250	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.8255	314.9510	100.0000	0.0000	0.0000	15.3822	
7/8/2026	8:38:00 AM		9.707883	11.630393	13.860435	19.118057	27.282407	371.003143	37.921055	31.686794	986.785706	0	0	0	0	0	0	0	0	1	9.708	11.630	13.860	19.118	27.282	3.836	5.013	7.766	16.714	57.855	17.601	7.954	41.413	4.82	10.06	0.71	42.41	34.70	-0.73	34.60	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0878	12.1354	47.8503	60.5665	51.5904	43.6079	40.9591	42.5255	39.9573	16.8167	5.4836	2.9968	1.1201	0.7083	0.6114	0.7046	0.4588	0.2016	0.3144	0.1126	0.0609	0.2148	0.1592	0.0802	0.0248	0.1516	0.0686	0.0712	0.0162	0.1241	0.0246	0.0450	0.0576	0.0190	0.0064	0.0628	0.0134	0.0000	0.0000	0.0000	0.0337	0.0928	0.0000	0.0024	0.0493	0.0239	0.0252	0.0400	0.0102	0.0250	0.0000	0.0000	0.0000	0.0249	0.0000	0.0000	0.0247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.8255	314.9510	100.0000	0.0000	0.0000	15.3822	
7/8/2026	8:39:00 AM		9.713279	11.650825	13.901296	19.252122	27.502317	357.964569	37.816125	31.661401	986.771973	0	0	0	0	0	0	0	0	1	9.713	11.651	13.901	19.252	27.502	3.840	5.017	7.813	16.917	58.246	17.799	7.996	41.720	4.80	10.07	0.64	42.41	34.70	-0.72	34.56	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1963	12.7271	47.5589	59.2856	54.1543	43.0807	44.8681	42.7841	41.2023	16.0365	5.9035	2.6593	1.3245	0.9408	0.5066	0.5360	0.3850	0.2886	0.2654	0.1636	0.0680	0.1489	0.0155	0.1041	0.0744	0.0195	0.1599	0.1199	0.0853	0.0807	0.0442	0.0629	0.0680	0.0472	0.0254	0.0000	0.0507	0.0000	0.0253	0.0000	0.0000	0.0000	0.0000	0.0024	0.0254	0.0478	0.0000	0.0251	0.0000	0.0501	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.1085	340.5318	100.0000	0.0000	0.0000	15.2798	
7/8/2026	8:40:00 AM		9.725896	11.657945	13.896388	19.117997	27.003618	359.962067	37.816125	31.661401	986.771973	0	0	0	0	0	0	0	0	1	9.726	11.658	13.896	19.118	27.004	3.846	5.029	7.812	16.862	57.141	17.652	7.982	40.972	4.80	10.04	0.55	42.40	34.60	-0.72	34.56	-40.00	0.00	700.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1140	11.6670	44.3974	59.7247	48.3557	40.2189	41.1760	41.3032	39.8357	16.6584	5.8998	2.7908	1.2712	0.5600	0.5244	0.4988	0.4344	0.1167	0.2014	0.3695	0.0212	0.1815	0.0912	0.1028	0.0765	0.0255	0.0088	0.0676	0.1035	0.0748	0.0254	0.0000	0.0000	0.0254	0.0000	0.0374	0.0134	0.0000	0.0348	0.0412	0.0000	0.0000	0.0000	0.0529	0.0228	0.0000	0.0252	0.0251	0.0251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.1085	340.5318	100.0000	0.0000	0.0000	15.2798	
